% Time Stamp, Integration Time, Reference Current,Diode 1, Diode 2, Diode 3, Diode 4, Diode 5, Diode 6, Diode 7, Diode 8,
2024-May-20_14:35:53.334, 8mS, 80nA,102,163,198,221,155,95,114,2242, 
2024-May-20_14:35:53.464, 8mS, 80nA,105,166,200,224,156,96,116,2335, 
2024-May-20_14:35:53.584, 8mS, 80nA,102,162,197,220,154,95,114,2245, 
2024-May-20_14:35:53.714, 8mS, 80nA,101,162,197,220,156,96,115,2318, 
2024-May-20_14:35:53.834, 8mS, 80nA,105,166,200,224,156,96,116,2329, 
2024-May-20_14:35:53.964, 8mS, 80nA,101,162,197,220,154,94,114,2210, 
2024-May-20_14:35:54.084, 8mS, 80nA,104,165,200,224,156,96,115,2290, 
2024-May-20_14:35:54.214, 8mS, 80nA,104,164,199,222,155,96,115,2313, 
2024-May-20_14:35:54.334, 8mS, 80nA,101,162,197,220,154,94,114,2218, 
2024-May-20_14:35:54.464, 8mS, 80nA,103,164,199,223,156,96,115,2334, 
2024-May-20_14:35:54.584, 8mS, 80nA,105,165,200,223,156,96,115,2329, 
2024-May-20_14:35:54.714, 8mS, 80nA,101,163,198,221,155,95,114,2222, 
2024-May-20_14:35:54.834, 8mS, 80nA,102,163,198,222,156,96,115,2323, 
2024-May-20_14:35:54.964, 8mS, 80nA,103,163,198,221,155,95,115,2267, 
2024-May-20_14:35:55.084, 8mS, 80nA,101,162,197,220,154,94,114,2204, 
2024-May-20_14:35:55.214, 8mS, 80nA,103,164,199,222,155,95,114,2290, 
2024-May-20_14:35:55.334, 8mS, 80nA,103,163,198,221,155,95,114,2276, 
2024-May-20_14:35:55.464, 8mS, 80nA,101,162,197,220,154,94,114,2238, 
2024-May-20_14:35:55.584, 8mS, 80nA,102,162,197,221,155,96,115,2309, 
2024-May-20_14:35:55.714, 8mS, 80nA,101,161,196,219,153,94,113,2210, 
2024-May-20_14:35:55.834, 8mS, 80nA,101,161,197,220,154,94,114,2209, 
2024-May-20_14:35:55.964, 8mS, 80nA,104,165,199,223,156,96,115,2314, 
2024-May-20_14:35:56.084, 8mS, 80nA,102,162,197,219,154,94,114,2247, 
2024-May-20_14:35:56.214, 8mS, 80nA,104,164,199,223,155,96,115,2283, 
2024-May-20_14:35:56.334, 8mS, 80nA,104,165,199,223,156,96,115,2309, 
2024-May-20_14:35:56.464, 8mS, 80nA,100,161,196,219,153,94,113,2199, 
2024-May-20_14:35:56.584, 8mS, 80nA,103,163,198,222,155,95,115,2260, 
2024-May-20_14:35:56.714, 8mS, 80nA,104,164,199,222,155,95,115,2311, 
2024-May-20_14:35:56.834, 8mS, 80nA,101,162,197,219,154,94,114,2217, 
2024-May-20_14:35:56.964, 8mS, 80nA,102,163,198,222,156,96,115,2326, 
2024-May-20_14:35:57.084, 8mS, 80nA,105,165,200,224,156,96,115,2335, 
2024-May-20_14:35:57.214, 8mS, 80nA,101,163,198,222,155,95,115,2221, 
2024-May-20_14:35:57.334, 8mS, 80nA,105,166,201,225,157,96,116,2324, 
2024-May-20_14:35:57.464, 8mS, 80nA,105,166,201,224,157,96,116,2314, 
2024-May-20_14:35:57.584, 8mS, 80nA,102,164,200,223,156,95,116,2239, 
2024-May-20_14:35:57.714, 8mS, 80nA,105,167,202,226,158,98,117,2365, 
2024-May-20_14:35:57.834, 8mS, 80nA,107,169,204,228,159,98,117,2362, 
2024-May-20_14:35:57.964, 8mS, 80nA,104,167,203,226,158,96,117,2285, 
2024-May-20_14:35:58.084, 8mS, 80nA,105,168,204,228,160,99,118,2396, 
2024-May-20_14:35:58.214, 8mS, 80nA,105,168,204,227,159,97,117,2318, 
2024-May-20_14:35:58.334, 8mS, 80nA,104,168,204,227,159,97,117,2280, 
2024-May-20_14:35:58.464, 8mS, 80nA,108,171,207,232,161,99,119,2391, 
2024-May-20_14:35:58.585, 8mS, 80nA,107,169,205,229,160,98,118,2349, 
2024-May-20_14:35:58.715, 8mS, 80nA,107,170,206,231,161,98,118,2344, 
2024-May-20_14:35:58.835, 8mS, 80nA,107,171,207,231,160,99,118,2394, 
2024-May-20_14:35:58.965, 8mS, 80nA,105,168,205,228,159,97,118,2298, 
2024-May-20_14:35:59.085, 8mS, 80nA,106,170,206,230,160,98,118,2317, 
2024-May-20_14:35:59.215, 8mS, 80nA,109,172,208,231,161,99,119,2413, 
2024-May-20_14:35:59.335, 8mS, 80nA,106,169,205,229,160,98,118,2323, 
2024-May-20_14:35:59.465, 8mS, 80nA,105,169,205,229,161,99,119,2391, 
2024-May-20_14:35:59.589, 8mS, 80nA,108,171,207,231,161,99,119,2395, 
2024-May-20_14:35:59.709, 8mS, 80nA,104,168,205,228,159,97,118,2277, 
2024-May-20_14:35:59.841, 8mS, 80nA,105,169,205,228,161,98,118,2348, 
2024-May-20_14:35:59.961, 8mS, 80nA,108,171,207,231,161,99,119,2381, 
2024-May-20_14:36:00.091, 8mS, 80nA,105,168,205,228,159,97,118,2292, 
2024-May-20_14:36:00.212, 8mS, 80nA,109,172,208,232,162,99,119,2404, 
2024-May-20_14:36:00.342, 8mS, 80nA,106,169,205,228,160,98,118,2322, 
2024-May-20_14:36:00.462, 8mS, 80nA,105,168,205,229,160,97,118,2293, 
2024-May-20_14:36:00.592, 8mS, 80nA,109,172,208,233,162,100,119,2404, 
2024-May-20_14:36:00.712, 8mS, 80nA,107,170,206,229,160,98,118,2360, 
2024-May-20_14:36:00.842, 8mS, 80nA,105,168,205,228,160,97,118,2289, 
2024-May-20_14:36:00.963, 8mS, 80nA,108,171,207,231,161,99,119,2397, 
2024-May-20_14:36:01.083, 8mS, 80nA,108,171,207,230,161,99,119,2389, 
2024-May-20_14:36:01.213, 8mS, 80nA,106,170,206,231,161,98,119,2329, 
2024-May-20_14:36:01.333, 8mS, 80nA,109,172,208,232,161,99,119,2418, 
2024-May-20_14:36:01.463, 8mS, 80nA,106,170,206,229,160,98,118,2327, 
2024-May-20_14:36:01.584, 8mS, 80nA,106,170,206,230,161,98,118,2310, 
2024-May-20_14:36:01.714, 8mS, 80nA,109,172,208,232,161,99,119,2372, 
2024-May-20_14:36:01.834, 8mS, 80nA,107,171,207,230,161,99,119,2362, 
2024-May-20_14:36:01.964, 8mS, 80nA,108,172,208,232,161,99,119,2381, 
2024-May-20_14:36:02.084, 8mS, 80nA,109,172,208,232,162,99,119,2404, 
2024-May-20_14:36:02.214, 8mS, 80nA,106,169,206,229,160,98,118,2303, 
2024-May-20_14:36:02.334, 8mS, 80nA,107,170,206,230,160,98,118,2339, 
2024-May-20_14:36:02.464, 8mS, 80nA,109,172,207,232,161,99,119,2408, 
2024-May-20_14:36:02.588, 8mS, 80nA,105,168,205,228,159,97,118,2303, 
2024-May-20_14:36:02.708, 8mS, 80nA,109,172,207,232,161,99,119,2404, 
2024-May-20_14:36:02.839, 8mS, 80nA,109,172,207,232,161,99,119,2405, 
2024-May-20_14:36:02.959, 8mS, 80nA,104,168,204,227,159,97,117,2279, 
2024-May-20_14:36:03.089, 8mS, 80nA,108,171,207,232,161,99,119,2381, 
2024-May-20_14:36:03.210, 8mS, 80nA,107,170,206,229,160,98,118,2369, 
2024-May-20_14:36:03.340, 8mS, 80nA,104,168,204,228,159,97,118,2278, 
2024-May-20_14:36:03.460, 8mS, 80nA,107,171,207,231,161,98,119,2342, 
2024-May-20_14:36:03.590, 8mS, 80nA,108,171,207,230,160,97,118,2305, 
2024-May-20_14:36:03.710, 8mS, 80nA,105,169,205,228,159,97,118,2292, 
2024-May-20_14:36:03.840, 8mS, 80nA,109,172,208,231,161,99,119,2401, 
2024-May-20_14:36:03.961, 8mS, 80nA,106,169,205,229,160,98,118,2324, 
2024-May-20_14:36:04.091, 8mS, 80nA,105,169,205,229,160,97,118,2292, 
2024-May-20_14:36:04.211, 8mS, 80nA,108,172,207,231,161,99,119,2397, 
2024-May-20_14:36:04.341, 8mS, 80nA,108,170,206,230,159,97,118,2284, 
2024-May-20_14:36:04.461, 8mS, 80nA,107,170,207,230,161,98,118,2355, 
2024-May-20_14:36:04.592, 8mS, 80nA,109,172,207,231,161,99,119,2399, 
2024-May-20_14:36:04.712, 8mS, 80nA,105,169,205,228,160,97,118,2300, 
2024-May-20_14:36:04.842, 8mS, 80nA,106,170,206,230,160,98,118,2327, 
2024-May-20_14:36:04.962, 8mS, 80nA,110,172,208,232,160,98,118,2334, 
2024-May-20_14:36:05.092, 8mS, 80nA,106,169,205,228,160,98,118,2322, 
2024-May-20_14:36:05.212, 8mS, 80nA,109,172,208,233,162,99,119,2410, 
2024-May-20_14:36:05.342, 8mS, 80nA,110,173,208,233,160,98,118,2363, 
2024-May-20_14:36:05.462, 8mS, 80nA,105,169,205,228,160,97,118,2294, 
2024-May-20_14:36:05.584, 8mS, 80nA,109,172,208,232,162,99,119,2390, 
2024-May-20_14:36:05.714, 8mS, 80nA,109,171,207,230,161,99,119,2397, 
2024-May-20_14:36:05.834, 8mS, 80nA,105,169,205,229,160,98,118,2306, 
2024-May-20_14:36:05.964, 8mS, 80nA,110,173,208,232,162,99,119,2431, 
2024-May-20_14:36:06.084, 8mS, 80nA,110,172,208,232,161,99,119,2426, 
2024-May-20_14:36:06.214, 8mS, 80nA,107,170,207,231,161,98,119,2331, 
2024-May-20_14:36:06.334, 8mS, 80nA,110,173,209,232,162,100,119,2435, 
2024-May-20_14:36:06.464, 8mS, 80nA,108,171,206,230,160,98,119,2362, 
2024-May-20_14:36:06.584, 8mS, 80nA,106,170,206,230,160,98,118,2310, 
2024-May-20_14:36:06.714, 8mS, 80nA,109,172,208,232,161,99,119,2405, 
2024-May-20_14:36:06.834, 8mS, 80nA,108,171,207,231,161,99,119,2387, 
2024-May-20_14:36:06.964, 8mS, 80nA,107,171,207,231,161,98,119,2361, 
2024-May-20_14:36:07.084, 8mS, 80nA,110,173,208,232,162,100,119,2419, 
2024-May-20_14:36:07.214, 8mS, 80nA,106,169,206,229,160,98,118,2315, 
2024-May-20_14:36:07.334, 8mS, 80nA,106,170,206,230,160,98,118,2324, 
2024-May-20_14:36:07.464, 8mS, 80nA,110,173,209,233,162,100,120,2429, 
2024-May-20_14:36:07.585, 8mS, 80nA,107,170,206,229,160,98,118,2343, 
2024-May-20_14:36:07.715, 8mS, 80nA,109,173,208,233,162,100,120,2412, 
2024-May-20_14:36:07.835, 8mS, 80nA,110,173,209,233,161,99,119,2386, 
2024-May-20_14:36:07.965, 8mS, 80nA,105,169,205,229,160,97,118,2302, 
2024-May-20_14:36:08.085, 8mS, 80nA,108,172,208,232,162,99,119,2380, 
2024-May-20_14:36:08.215, 8mS, 80nA,109,172,207,231,161,99,119,2409, 
2024-May-20_14:36:08.335, 8mS, 80nA,106,169,205,229,160,97,118,2309, 
2024-May-20_14:36:08.465, 8mS, 80nA,110,173,208,232,162,99,119,2428, 
2024-May-20_14:36:08.585, 8mS, 80nA,109,172,208,232,161,99,119,2424, 
2024-May-20_14:36:08.715, 8mS, 80nA,106,170,206,230,161,98,119,2315, 
2024-May-20_14:36:08.835, 8mS, 80nA,109,173,208,232,162,99,119,2422, 
2024-May-20_14:36:08.965, 8mS, 80nA,108,171,207,230,161,98,119,2366, 
2024-May-20_14:36:09.085, 8mS, 80nA,106,170,206,229,160,98,118,2304, 
2024-May-20_14:36:09.215, 8mS, 80nA,109,172,208,232,161,99,119,2405, 
2024-May-20_14:36:09.335, 8mS, 80nA,109,172,207,231,161,99,119,2391, 
2024-May-20_14:36:09.465, 8mS, 80nA,107,171,207,231,161,98,119,2350, 
2024-May-20_14:36:09.585, 8mS, 80nA,110,173,208,233,162,100,120,2425, 
2024-May-20_14:36:09.715, 8mS, 80nA,106,170,206,229,160,98,118,2324, 
2024-May-20_14:36:09.835, 8mS, 80nA,106,170,206,230,160,98,118,2320, 
2024-May-20_14:36:09.965, 8mS, 80nA,110,173,209,233,162,100,120,2427, 
2024-May-20_14:36:10.085, 8mS, 80nA,107,170,206,229,160,98,118,2343, 
2024-May-20_14:36:10.215, 8mS, 80nA,109,172,208,233,162,99,119,2398, 
2024-May-20_14:36:10.335, 8mS, 80nA,109,173,208,233,161,99,119,2383, 
2024-May-20_14:36:10.465, 8mS, 80nA,105,169,205,228,160,97,118,2292, 
2024-May-20_14:36:10.585, 8mS, 80nA,108,171,207,232,161,99,119,2362, 
2024-May-20_14:36:10.715, 8mS, 80nA,109,172,208,231,161,99,119,2412, 
2024-May-20_14:36:10.835, 8mS, 80nA,106,169,206,229,160,98,118,2316, 
2024-May-20_14:36:10.965, 8mS, 80nA,110,173,208,232,162,99,119,2428, 
2024-May-20_14:36:11.085, 8mS, 80nA,110,173,208,232,162,99,119,2430, 
2024-May-20_14:36:11.215, 8mS, 80nA,106,170,206,230,160,98,118,2308, 
2024-May-20_14:36:11.335, 8mS, 80nA,109,172,208,232,162,99,119,2414, 
2024-May-20_14:36:11.465, 8mS, 80nA,108,171,207,231,161,99,119,2382, 
2024-May-20_14:36:11.585, 8mS, 80nA,106,169,206,229,160,98,118,2302, 
2024-May-20_14:36:11.715, 8mS, 80nA,108,171,207,231,162,100,119,2419, 
2024-May-20_14:36:11.835, 8mS, 80nA,109,172,208,232,161,99,119,2406, 
2024-May-20_14:36:11.965, 8mS, 80nA,106,170,206,230,160,98,118,2330, 
2024-May-20_14:36:12.085, 8mS, 80nA,107,170,207,231,162,100,120,2430, 
2024-May-20_14:36:12.215, 8mS, 80nA,107,171,207,230,161,98,119,2347, 
2024-May-20_14:36:12.335, 8mS, 80nA,107,171,208,232,162,99,119,2334, 
2024-May-20_14:36:12.465, 8mS, 80nA,111,175,211,236,162,100,120,2415, 
2024-May-20_14:36:12.585, 8mS, 80nA,109,173,209,233,163,100,120,2405, 
2024-May-20_14:36:12.715, 8mS, 80nA,110,174,210,235,164,100,121,2418, 
2024-May-20_14:36:12.835, 8mS, 80nA,111,175,211,236,163,100,120,2447, 
2024-May-20_14:36:12.965, 8mS, 80nA,107,172,209,232,162,99,120,2348, 
2024-May-20_14:36:13.085, 8mS, 80nA,109,174,211,235,164,100,121,2392, 
2024-May-20_14:36:13.215, 8mS, 80nA,111,175,212,236,164,101,121,2458, 
2024-May-20_14:36:13.335, 8mS, 80nA,107,172,209,233,163,99,120,2351, 
2024-May-20_14:36:13.465, 8mS, 80nA,111,175,212,236,165,101,121,2444, 
2024-May-20_14:36:13.585, 8mS, 80nA,110,175,212,236,164,100,121,2383, 
2024-May-20_14:36:13.715, 8mS, 80nA,106,172,209,233,163,99,120,2319, 
2024-May-20_14:36:13.835, 8mS, 80nA,109,174,211,236,164,100,121,2405, 
2024-May-20_14:36:13.965, 8mS, 80nA,109,174,211,235,164,100,121,2404, 
2024-May-20_14:36:14.085, 8mS, 80nA,106,172,209,233,163,99,120,2318, 
2024-May-20_14:36:14.215, 8mS, 80nA,111,176,212,237,165,101,122,2446, 
2024-May-20_14:36:14.335, 8mS, 80nA,111,176,213,237,165,101,122,2453, 
2024-May-20_14:36:14.465, 8mS, 80nA,107,173,210,235,164,100,121,2346, 
2024-May-20_14:36:14.586, 8mS, 80nA,112,176,213,238,166,102,122,2462, 
2024-May-20_14:36:14.716, 8mS, 80nA,109,174,211,235,164,100,121,2386, 
2024-May-20_14:36:14.836, 8mS, 80nA,107,173,210,234,164,99,121,2333, 
2024-May-20_14:36:14.966, 8mS, 80nA,111,176,214,239,165,101,122,2431, 
2024-May-20_14:36:15.086, 8mS, 80nA,107,173,211,235,164,100,121,2341, 
2024-May-20_14:36:15.216, 8mS, 80nA,110,175,213,238,166,101,122,2403, 
2024-May-20_14:36:15.336, 8mS, 80nA,111,176,213,238,166,102,122,2461, 
2024-May-20_14:36:15.466, 8mS, 80nA,108,173,211,235,164,100,121,2359, 
2024-May-20_14:36:15.593, 8mS, 80nA,112,176,214,238,166,102,122,2465, 
2024-May-20_14:36:15.713, 8mS, 80nA,112,177,214,238,166,102,122,2469, 
2024-May-20_14:36:15.835, 8mS, 80nA,108,174,211,236,165,101,122,2345, 
2024-May-20_14:36:15.965, 8mS, 80nA,111,176,213,238,166,102,122,2443, 
2024-May-20_14:36:16.085, 8mS, 80nA,111,176,213,237,166,102,122,2434, 
2024-May-20_14:36:16.216, 8mS, 80nA,108,173,211,235,164,101,121,2345, 
2024-May-20_14:36:16.336, 8mS, 80nA,110,175,212,237,165,101,122,2407, 
2024-May-20_14:36:16.466, 8mS, 80nA,111,176,213,237,164,100,121,2361, 
2024-May-20_14:36:16.586, 8mS, 80nA,108,173,211,234,164,100,121,2348, 
2024-May-20_14:36:16.716, 8mS, 80nA,108,174,211,236,166,102,122,2464, 
2024-May-20_14:36:16.836, 8mS, 80nA,145,210,248,285,198,255,271,2835, 
2024-May-20_14:36:16.967, 8mS, 80nA,107,173,210,234,164,100,121,2336, 
2024-May-20_14:36:17.087, 8mS, 80nA,147,213,251,289,165,101,121,2422, 
2024-May-20_14:36:17.217, 8mS, 80nA,110,174,211,235,164,101,121,2405, 
2024-May-20_14:36:17.337, 8mS, 80nA,110,175,212,237,165,101,122,2397, 
2024-May-20_14:36:17.467, 8mS, 80nA,110,175,212,238,165,101,122,2439, 
2024-May-20_14:36:17.588, 8mS, 80nA,107,173,210,234,164,100,121,2336, 
2024-May-20_14:36:17.708, 8mS, 80nA,108,174,211,236,165,101,121,2360, 
2024-May-20_14:36:17.838, 8mS, 80nA,111,176,213,237,165,102,122,2447, 
2024-May-20_14:36:17.958, 8mS, 80nA,108,173,210,234,164,100,121,2363, 
2024-May-20_14:36:18.088, 8mS, 80nA,108,173,211,235,165,102,122,2433, 
2024-May-20_14:36:18.208, 8mS, 80nA,111,176,213,238,165,102,122,2454, 
2024-May-20_14:36:18.338, 8mS, 80nA,107,173,210,235,164,100,121,2332, 
2024-May-20_14:36:18.458, 8mS, 80nA,107,173,210,235,165,101,121,2415, 
2024-May-20_14:36:18.590, 8mS, 80nA,111,175,212,237,165,102,122,2434, 
2024-May-20_14:36:18.718, 8mS, 80nA,107,173,210,234,164,100,121,2338, 
2024-May-20_14:36:18.838, 8mS, 80nA,109,174,212,236,166,102,122,2461, 
2024-May-20_14:36:18.959, 8mS, 80nA,111,176,213,238,166,102,122,2455, 
2024-May-20_14:36:19.089, 8mS, 80nA,108,173,211,234,164,100,121,2353, 
2024-May-20_14:36:19.209, 8mS, 80nA,108,173,211,236,166,102,122,2461, 
2024-May-20_14:36:19.340, 8mS, 80nA,109,174,211,235,164,101,121,2394, 
2024-May-20_14:36:19.460, 8mS, 80nA,143,209,248,285,198,252,270,2788, 
2024-May-20_14:36:19.590, 8mS, 80nA,111,176,213,239,166,102,122,2439, 
2024-May-20_14:36:19.710, 8mS, 80nA,110,175,212,236,165,101,121,2421, 
2024-May-20_14:36:19.840, 8mS, 80nA,107,173,210,234,165,101,122,2389, 
2024-May-20_14:36:19.960, 8mS, 80nA,146,211,250,288,199,255,272,2858, 
2024-May-20_14:36:20.091, 8mS, 80nA,108,173,210,234,164,100,121,2356, 
2024-May-20_14:36:20.211, 8mS, 80nA,108,173,210,234,165,101,121,2362, 
2024-May-20_14:36:20.341, 8mS, 80nA,111,176,213,238,166,102,122,2460, 
2024-May-20_14:36:20.461, 8mS, 80nA,109,174,211,235,164,101,121,2378, 
2024-May-20_14:36:20.592, 8mS, 80nA,108,173,211,236,165,100,121,2342, 
2024-May-20_14:36:20.712, 8mS, 80nA,110,175,212,237,165,101,122,2418, 
2024-May-20_14:36:20.842, 8mS, 80nA,107,173,211,235,164,100,121,2334, 
2024-May-20_14:36:20.962, 8mS, 80nA,110,175,213,237,165,101,122,2405, 
2024-May-20_14:36:21.092, 8mS, 80nA,111,176,213,238,166,101,122,2437, 
2024-May-20_14:36:21.212, 8mS, 80nA,107,173,211,235,165,100,121,2361, 
2024-May-20_14:36:21.342, 8mS, 80nA,108,174,212,236,165,100,121,2364, 
2024-May-20_14:36:21.462, 8mS, 80nA,108,173,211,235,164,100,121,2367, 
2024-May-20_14:36:21.592, 8mS, 80nA,108,173,211,235,164,100,121,2332, 
2024-May-20_14:36:21.713, 8mS, 80nA,111,176,213,239,166,102,122,2443, 
2024-May-20_14:36:21.843, 8mS, 80nA,109,174,212,236,165,101,121,2402, 
2024-May-20_14:36:21.963, 8mS, 80nA,107,173,210,235,164,100,121,2332, 
2024-May-20_14:36:22.093, 8mS, 80nA,111,176,213,239,166,102,122,2428, 
2024-May-20_14:36:22.213, 8mS, 80nA,110,175,212,236,164,100,121,2343, 
2024-May-20_14:36:22.343, 8mS, 80nA,107,173,211,235,164,100,121,2336, 
2024-May-20_14:36:22.463, 8mS, 80nA,111,176,213,238,166,102,122,2460, 
2024-May-20_14:36:22.593, 8mS, 80nA,108,174,211,235,164,100,121,2362, 
2024-May-20_14:36:22.713, 8mS, 80nA,108,174,212,236,165,101,121,2359, 
2024-May-20_14:36:22.843, 8mS, 80nA,112,176,214,238,166,102,122,2463, 
2024-May-20_14:36:22.963, 8mS, 80nA,109,174,212,236,164,100,121,2337, 
2024-May-20_14:36:23.093, 8mS, 80nA,108,173,211,236,165,100,121,2343, 
2024-May-20_14:36:23.213, 8mS, 80nA,111,175,213,237,165,101,122,2430, 
2024-May-20_14:36:23.343, 8mS, 80nA,110,175,212,237,164,100,121,2342, 
2024-May-20_14:36:23.463, 8mS, 80nA,109,175,212,237,165,101,122,2403, 
2024-May-20_14:36:23.593, 8mS, 80nA,112,176,213,238,166,102,122,2459, 
2024-May-20_14:36:23.717, 8mS, 80nA,108,174,211,235,164,100,121,2357, 
2024-May-20_14:36:23.837, 8mS, 80nA,109,174,212,236,165,100,121,2376, 
2024-May-20_14:36:23.968, 8mS, 80nA,109,174,211,235,164,100,121,2384, 
2024-May-20_14:36:24.087, 8mS, 80nA,108,174,211,235,164,100,121,2347, 
2024-May-20_14:36:24.218, 8mS, 80nA,112,177,214,239,166,102,123,2459, 
2024-May-20_14:36:24.337, 8mS, 80nA,110,175,212,236,165,101,122,2413, 
2024-May-20_14:36:24.467, 8mS, 80nA,107,173,211,235,164,100,121,2341, 
2024-May-20_14:36:24.587, 8mS, 80nA,111,176,214,239,165,101,122,2452, 
2024-May-20_14:36:24.717, 8mS, 80nA,111,176,213,237,165,101,122,2440, 
2024-May-20_14:36:24.837, 8mS, 80nA,110,175,213,238,166,101,122,2402, 
2024-May-20_14:36:24.967, 8mS, 80nA,110,176,213,239,166,102,123,2488, 
2024-May-20_14:36:25.087, 8mS, 80nA,109,174,212,236,165,101,122,2392, 
2024-May-20_14:36:25.218, 8mS, 80nA,109,175,212,237,165,101,122,2388, 
2024-May-20_14:36:25.338, 8mS, 80nA,112,177,214,239,165,101,122,2433, 
2024-May-20_14:36:25.468, 8mS, 80nA,110,175,212,236,165,101,122,2409, 
2024-May-20_14:36:25.588, 8mS, 80nA,111,176,214,239,166,102,122,2461, 
2024-May-20_14:36:25.718, 8mS, 80nA,112,177,214,239,166,102,122,2458, 
2024-May-20_14:36:25.838, 8mS, 80nA,108,174,211,235,165,100,121,2359, 
2024-May-20_14:36:25.968, 8mS, 80nA,110,175,213,238,165,101,122,2418, 
2024-May-20_14:36:26.088, 8mS, 80nA,112,177,214,239,166,102,123,2482, 
2024-May-20_14:36:26.218, 8mS, 80nA,109,174,211,236,165,100,122,2382, 
2024-May-20_14:36:26.338, 8mS, 80nA,109,175,212,237,167,103,123,2495, 
2024-May-20_14:36:26.468, 8mS, 80nA,113,178,215,240,167,103,123,2504, 
2024-May-20_14:36:26.588, 8mS, 80nA,108,174,212,236,165,100,121,2372, 
2024-May-20_14:36:26.708, 8mS, 80nA,113,178,215,240,167,102,123,2486, 
2024-May-20_14:36:26.838, 8mS, 80nA,111,176,213,237,165,101,122,2448, 
2024-May-20_14:36:26.958, 8mS, 80nA,108,174,211,235,164,100,121,2366, 
2024-May-20_14:36:27.088, 8mS, 80nA,112,177,214,239,166,102,122,2486, 
2024-May-20_14:36:27.208, 8mS, 80nA,112,177,213,238,166,102,122,2474, 
2024-May-20_14:36:27.338, 8mS, 80nA,110,176,213,238,166,101,122,2411, 
2024-May-20_14:36:27.458, 8mS, 80nA,111,176,214,238,166,102,123,2501, 
2024-May-20_14:36:27.588, 8mS, 80nA,110,175,212,236,165,101,122,2405, 
2024-May-20_14:36:27.708, 8mS, 80nA,110,175,213,237,165,101,122,2389, 
2024-May-20_14:36:27.838, 8mS, 80nA,113,178,215,239,165,101,122,2447, 
2024-May-20_14:36:27.968, 8mS, 80nA,111,176,213,237,165,101,122,2432, 
2024-May-20_14:36:28.088, 8mS, 80nA,112,177,214,238,166,102,122,2461, 
2024-May-20_14:36:28.218, 8mS, 80nA,112,177,214,239,166,102,122,2473, 
2024-May-20_14:36:28.338, 8mS, 80nA,109,174,212,236,165,100,122,2375, 
2024-May-20_14:36:28.468, 8mS, 80nA,111,176,213,238,166,101,122,2430, 
2024-May-20_14:36:28.588, 8mS, 80nA,113,178,214,239,166,102,123,2495, 
2024-May-20_14:36:28.708, 8mS, 80nA,109,175,212,236,165,100,122,2388, 
2024-May-20_14:36:28.838, 8mS, 80nA,113,178,215,240,167,103,123,2504, 
2024-May-20_14:36:28.958, 8mS, 80nA,113,178,215,240,165,101,122,2424, 
2024-May-20_14:36:29.088, 8mS, 80nA,108,174,212,236,165,100,121,2372, 
2024-May-20_14:36:29.208, 8mS, 80nA,113,178,215,240,167,103,123,2485, 
2024-May-20_14:36:29.338, 8mS, 80nA,111,176,213,237,165,101,122,2450, 
2024-May-20_14:36:29.458, 8mS, 80nA,108,174,212,236,165,101,122,2365, 
2024-May-20_14:36:29.588, 8mS, 80nA,112,177,214,240,166,102,123,2484, 
2024-May-20_14:36:29.708, 8mS, 80nA,112,177,214,238,166,102,122,2467, 
2024-May-20_14:36:29.838, 8mS, 80nA,110,176,213,238,166,101,122,2408, 
2024-May-20_14:36:29.958, 8mS, 80nA,113,178,214,239,166,102,123,2496, 
2024-May-20_14:36:30.088, 8mS, 80nA,109,175,212,236,165,101,122,2399, 
2024-May-20_14:36:30.208, 8mS, 80nA,109,175,212,237,165,101,122,2376, 
2024-May-20_14:36:30.338, 8mS, 80nA,112,177,214,239,166,101,122,2441, 
2024-May-20_14:36:30.458, 8mS, 80nA,110,175,213,237,165,101,122,2418, 
2024-May-20_14:36:30.591, 8mS, 80nA,111,176,214,238,166,102,122,2446, 
2024-May-20_14:36:30.752, 8mS, 80nA,112,177,214,239,166,102,123,2461, 
2024-May-20_14:36:30.842, 8mS, 80nA,108,174,212,236,165,100,122,2366, 
2024-May-20_14:36:30.962, 8mS, 80nA,110,176,213,238,166,101,122,2424, 
2024-May-20_14:36:31.092, 8mS, 80nA,113,178,215,239,167,102,123,2496, 
2024-May-20_14:36:31.212, 8mS, 80nA,109,175,212,236,165,100,122,2378, 
2024-May-20_14:36:31.342, 8mS, 80nA,110,175,213,237,165,101,122,2402, 
2024-May-20_14:36:31.462, 8mS, 80nA,111,176,213,236,165,101,122,2430, 
2024-May-20_14:36:31.585, 8mS, 80nA,109,174,212,236,165,100,122,2374, 
2024-May-20_14:36:31.715, 8mS, 80nA,113,178,215,240,167,103,123,2486, 
2024-May-20_14:36:31.836, 8mS, 80nA,112,176,213,237,166,101,122,2457, 
2024-May-20_14:36:31.966, 8mS, 80nA,109,174,212,236,166,102,122,2436, 
2024-May-20_14:36:32.086, 8mS, 80nA,112,177,214,239,166,102,123,2454, 
2024-May-20_14:36:32.217, 8mS, 80nA,109,175,212,236,165,101,122,2388, 
2024-May-20_14:36:32.337, 8mS, 80nA,110,176,213,238,166,101,122,2408, 
2024-May-20_14:36:32.467, 8mS, 80nA,113,178,215,239,167,102,123,2504, 
2024-May-20_14:36:32.587, 8mS, 80nA,110,175,212,236,165,101,122,2379, 
2024-May-20_14:36:32.717, 8mS, 80nA,109,175,213,237,165,101,122,2387, 
